28579:81,780,5663,46100,41129,17,16404,13091,500,76
28585:88104,26725,2445,37015,67107,33809,36778,22258,7877,15437
28606:17480,17,429,302,654,616,58,4032,84,394
28612:
28620:54674,8206,3271,10479,9979,616,17,58,15,4880
28663:302,1359,17,84,2588,155,1102,616,58,2162
28681:302,654,84,58,616,29,354,1102,8,301
28683:15112,41841,782,6304,1419,5331,25628,37827,8621,44850
28691:4008,1357,35463,2618,34245,31342,29022,15003,724,37419
28700:47376,3860,8
28703:49123,2755,13928,1402,1099,32294,15770,1550,14514,6304
28762:42585,69190,29521,52141,32607,16452,21682,26249,79380,1902
28773:17,508,226,302,8,654,736,225,650,616
28793:
28801:418,302,19178,654,85115,84,82094,39477,616,58
28827:2100,19337,1002,10664,8483,12329,5301,29004,20626,13333
28858:45415
28861:8037,48754,4494,24990,12259,7806,366,2097,925,1344
28862:19685,44660,94192,25978,25499,8887,50268,31369,25504,24919
28873:2139,36231,17,8404,6678,6191,12509,698,11251,542
28876:69190,13392,14955,79380,33286,25936,22105,12963,27114,40768
28885:
28892:
28893:2844,8,6800,518,17,57491,4613,1405,7299,3854
28900:8016,51044,610,56527,1360,9722,1690,3178,58287,85828
28908:81,7211,500,6227,3423,630,1888,2241,986,140
28940:
28946:10365,353,2268,245,1703,17,4268,71315,10248,35154
28973:17,616,650,302,58,654,76,564,542,861
28981:
28988:
28992:
28996:
29015:17,302,616,654,58,15,29,162,650,61
29029:14047,1512,650,18578,616,58,76,17,302,654
29032:302,616,58,650,654,224,238,187,29,76
29033:
29038:58227,17510,1592,924,53253,6187,49565,55743,18086,18414
29045:4538,19818,3982,302,17,58,875,29,616,84
29046:13815,10525,3546,1847,554
29056:17,2028,245,302,1065,16036,654,1744,441,710
29062:302,654,8,58,616,29,354,518,76,138
29074:17,616,302,58,650,654,542,76,564,364
29080:
29104:12597,1917,1617,69,3440
29114:28082,48775,43867,6859,19431,31366,23589,32025,44464,42622
29133:25145,88850,10981,73476,95111,15076,11590,52370,37089,12169
29135:885,31315,17,16995,1187,14021,2081,7383,2717,3550
29138:
29141:20096,23599,17674,104055,76996,4138,7698,7723,3683,18370
29169:
29208:
29214:
29239:931,947,7620,12266,1539,1382,17,873,131,119
29252:15180,20416,14966,42089,27364,6680,42870,51980,7981,9095
29326:
29338:12559,302,58,616,654,70,564,518,84,327
29360:
29368:17,302,1109,654,2641,65845,58,616,285,1410
29387:
29395:
29417:18994,3817,30598,26741,4320
29423:
29424:17,13187,76,15615,58,302,650,616,8081,654
29432:
29458:1803,29161,10493,11470,17585,8723,664,5614,226,48894
29465:25003,301,17,654,58,378,999,4174,813,1102
29468:
29491:18885,12474,245,816,28767,616,66262,45213,17,8
29497:81,17,654,302,616,1888,29022,9015,35859,61658
29524:418,361,17,616,866,302,654,76,546,58
29525:
29548:15754,66665,5662,17,302,21533,654,28956,70938,45649
29549:168,2153,1400,9417,719,8860,1528,984,877,2139
29557:18879,3176,2139,698,15111,24997,4995,117,33574,23832
29558:42989,4671,23370,7334,12861,2543,17486,10722,8392,14259
29561:17,70,564,654,302,616,542,58,76,1023
29569:654,58,17,616,302,449,6,8,285,861
29573:10039,5097,3568,890,2139,4743,76,18425,40,4880
29578:
29582:
29607:7504,866,81643,17,46347,5006,7821,32790,302,30609
29608:542,8,17,902,564,496,787,394,1403,493
29620:654,17,58,302,289,542,15,518,76,1196
29668:
29700:
29701:
29708:17,616,486,302,650,654,58,861,873,29900
29724:8084,2822,33140,35788,28117,20987,4261,2083,46,714
29725:7454,12545,6545,11976,5807,24271,64511,20680,13224,21913
29763:51557,38526,25771,18772,76213,48397,2200,12738,40892,47276
29777:8322,24933,9674,6856,13077,16965,38522,36432,30815,51232
29781:463,7544,7197,32097,6063,9752,2103,2642,17787,20732
29786:10205,4195,5465,29159,18301,44917,16742,19522,33816,2139
29825:
29837:9594,7334,327,84,654,302,17
29853:880,15947,7608,9655,31350,78882,37792,84687,10216,81974
29864:361,3723,302,654,84,76,354,8,29,58
29869:27627,32108,7140,211,2097
29873:
29882:
29885:46138,22527,17582,18471,13060
29892:62259,12720,70031,40900,26656,6668,36658,2510,13594,533
29898:17,5975,931,375,3704,84687,51284,1382,6328,65863
29914:
29921:76,302,361,58,866,508,616,81,654,500
29922:
29923:302,17,654,29,58,616,285,301,4686,8861
29930:
29943:26531,15204,56568,53369,2509,45974,8583,20449,565,17093
29956:
29968:11543,19648,4023,83825,8692,14993,5056,79660,20163,30196
29972:74861,12268,60448,25930,36785,1869,8286,62826,42721,41761
29993:
30054:
30064:162,642,15,2953,58,861,483,1424,542,1549
30071:698,76,654,58,17,302,564,616,650,901
30085:17,654,616,29,15,50153,15521,151,9906,84
30088:48,1187,17,2162,2935,302,1119,891,654,947
30094:17,182,302,1245,650,654,616,58,29,76
30100:17,302,654,8,58,363,518,84,616,26014
30111:17,931,84,11146,873,1382,3661,787,1119,8
30151:36743,39446,64973,32261,77977,8161,38292,88939,46421,7478
30164:22079,8691,14514,38283,2704,8445,1790,25344,44231,1460
30189:
30212:
30219:9054,1397,2510,14268,4656,5975,4341,8640,3033,6224
30227:34700,36175,1618,9916,96,9748,38799,58410,78726,44705
30247:379,38588,12536,7838,3521,12812,31148,7479,1002,165
30264:17,302,616,654,58,289,84,245,33999,61
30282:17,361,42907,302,654,76,84,29,354,58
30288:1889,11660,15069,33604,20572,53386,11104,8396,35870,69605
30290:
30304:11584,931,17,15802,22108,1539,70,378,873,710
30309:32934,226,17317,70,81,1462,698,508,2379,60607
30312:17,654,302,101,138,58,616,542,76,70
30328:13108,24775,46776,34814,16468,1131,1077,82137,27638,9069
30335:
30354:6400,17,8,10810,654,3433,103,61,226,616
30375:17,654,302,518,29,354,76,138,650,289
30392:8232,302,736,654,1102,564,84,1245,17,20320
30396:58,29,84,8,301,650,518,1102,6,138
30399:2778,2600,13087,42073,95019,15532,47791,16935,81,2717
30401:17,650,58,616,302,654,182,224,8,1245
30417:15,238,656,7064,17,302,58,654,542,616
30453:616,17,58,654,302,76,542,650,861,15
30481:70,17,76,780,986,302,616,3423,58,654
30482:361,17,302,654,354,29,84,76,58,1102
30487:
30527:
30543:31490,16149,6471,13308,7974,21899,5312,4123,7031,3472
30582:10291,17,564,301,3125,70,2139,508,238,81
30610:
30617:39781,32057,14853,86037,29223,71978,27957,63132,30324,4251
30621:38234,7273,11174,76,15720,13585,361,755,25237,482
30622:1617,12597,52829,65161,55235,12495,25649,18453,8794,41527
30626:
30647:6906,42870,20416,43400,45123,16964,9095,11887,41636,27364
30670:302,654,58,616,84,354,29,101,8,76
30694:5671,741,22420,13581,29000,57558,78658,21482,12140,2052
30698:
30701:81,654,302,3423,226,70,84,13544,986,58
30712:76,698,361,4880,17,1730,500,866,1164,40
30721:17,542,616,302,8,70,654,32,363,508
30738:1205,1410,4444,7158,5150,3618,318,17995,1002,17798
30739:13088,30779,10464,54715,10613,18685,36370,7544,22777,44632
30764:302,654,616,58,8,84,542,518,76,29
30767:50908,8066,2548,10175,98259,535,43507,22834,29521,25839
30825:17,302,58,616,29,542,8,6,15,861
30840:17,654,58,302,616,8,6874,60434,84,518
30854:
30874:7334,10084,32871,3039,70342,41013,82205,2148,33599,3071
30876:17708,22891,1326,3376,26488,352,3789,65171,8700,71891
30886:88114,30754,30598,33320,50749,37965,14797,77086,28524,2939
30887:48106,14617,5567,4513,1521,1468,1451,1287,2548,2200
30901:17,302,58,616,654,542,650,861,84,29
30902:18114,13203,6614,40010,11396,20911,4363,32352,10987,6462
30906:30439,17145,9354
30921:50463,24032,85656,58835,21626,22975,1104,21,7635,1501
30927:302,8,654,84,616,58,1102,29,76,650
30934:616,302,17,58,650,29,861,542,84,6
30937:48431,3095,14966,1651,6901,83709,47123,38428,96,901
30958:63289,59429,31624,12256,8096,66361,43573,15207,1818,3364
30982:33504,69909,35355,52930,6156,986,14417,25428,48900,59651
30984:
30989:
30990:70,17,1462,76,138,226,302,654,564,542
31000:
31001:17,654,302,564,84,616,58,76,1102,301
31004:8322,12508,24933,9674,6856,13077,16965,38522,36432,30815
31005:654,302,17,58,29,616,6,285,726,84
31010:
31016:8322,24933,9674,16965,56595,13077,30815,18743,26374,37112
31023:856,12937,6226,18872,18215,4364,2140,13134,10966,7024
31034:
31096:9313,5956,1878,12435,4508,18293,2631,3265,1772,44423
31105:262,168,984,5480,8860,719,698,760,81,463
31113:
31118:
31130:13895,10451,2548,1002,7885,61,508,2715,8,20790
31151:17,302,29,34443,18942,58,7029,61,2059,654
31158:
31159:157,3196,27070,2548,5111,14793,10541,27094,8069,7160
31175:
31225:14106,39596,42965,47258,53068,26444,10764,9240,19288,14508
31236:
31239:
31267:32320,3642,53077,26325,10356,15148,3420,19666,22501,46106
31273:
31274:
31275:654,84,70,616,58,8,301,29,518,736
31288:
31293:616,17,58,302,654,101,542,289,8,15
31321:14237,37838,68282,13051,347,23371,47506,3112,3977,14404
31345:943,30638,11514,114098,8363,7785,13091,9346,4333,3071
31348:
31352:
31355:
31356:610,17,4268,654,322,29,2030,302,542,15
31371:616,17,302,654,58,650,8,356,29,542
31386:224,17,1245,654,302,650,58,616,62,138
31405:
31445:
31462:14444,698,70,986,1462,226,17,2139,2406,30196
31475:302,654,84,58,616,29,354,1102,8,301
31497:3423,780,8283,12727,3718,17071,55363,550,22597,262
31499:33901,11732,2582,1730,719
31502:
31508:
31510:24983,42547,11050,14176,7264,1353,21,717,2548,61
31541:15754,17846,6015,14026,1636,5662,77310,10310,66665,7003
31545:1121,31670,68787,63166,33447,17,29764,650,1352,2880
31551:17,224,302,654,650,1589,616,58,29,54344
31563:77538,10786,97,34134,4877,1230,2318,5557,2632,1400
31578:65428,3360,14237,55058,901,62402,10079,15720,5056,52139
31585:18850,68624,5738,25669,34823,38736,69173,29165,75173,27420
31597:62870,16686,48932,64213
31639:81,5663,17,76,83266,28917,16386,25306,24917,29079
31644:44663,698,40,76,81,986,361,358,17,75586
31653:840,3196,27070,6754,10541,14793,3370,5111,2548,33763
31687:17,182,302,1245,650,654,616,58,29,76
31691:
31696:52320,63371,2021
31744:58,654,302,17,29,162,84,650,542,8
31751:
31789:
31791:
31806:56198,33160,65429,14092,29030,10819,62769,5120,59585,18098
31822:
31890:47734,12493,525,20084,931,1410
31920:17,654,616,518,564,32,8,70,245,15
31926:6127,6491,18239,785,73942,500,17546,103506,21799,11671
31933:2265,6387,2848,22856,31633,22614,40263,76,5363,1149
31937:42470,1955,35800,36847,34440,24115,44175,29639,16972,84112
31947:
31955:85885,56213,22767,55859,16460,8022,75749,58442,96523,12243
31958:
31985:
32010:20035,11980,54357,21204,1166,13324,1394,30742,2372,24012
32032:17,650,302,236,224,76,62,654,616,409
32043:17,654,29,58,84,616,1102,650,354,138
32072:6614,18114,3427,53597,6462,57987,18137,20104,17068,63670
32076:
32104:
32105:302,654,58,616,650,84,29,76,1102,8
32110:17,302,564,654,650,616,58,736,84,866
32123:
32140:2764,17,1360,1099,873,931,807,70,8,302
32145:
32161:10267,5480,1528,984,14754,168,2153,719,9417,463
32165:30056,1002,1784,535,17,2548,245,81,5287,650
32180:47623,39941,13728,40319,37247,7393,22327,23396,30976,1223
32185:
32189:17,245,947,8,84,1370,13917,131,518,41665
32191:873,17,13512,616,1164,302,8,70,84,508
32205:1730,5097,3568,890,4743,18425,2139,40,52680,4880
32215:81,10446,616,5663,8574,17,41618,36328,78632,17487
32242:12606,18221,5194,14672,24587,38116,68333,3567,10526,59979
32250:
32251:
32256:
32286:302,654,84,58,616,29,354,1102,8,301
32291:
32300:364,8,6235,650,542,1405,14008,40667,33905,16289
32329:21835,27673,9662,17727,67984,42311,19142,37266,9843,16422
32338:32010,7000,76,17,2139,508,2275,81,13895,873
32355:
32356:2292,6127,32616,785,686,500,103506,13737,78050,17
32364:4802,73591,24765,302,616,40995,9444,409,654,14004
32379:9725,24242,302,17,5287,5117,76561,13134,654,25911
32409:76,736,17,616,8,302,654,58,542,518
32422:
32439:302,654,84,58,29,616,1102,138,736,8
32451:302,654,616,58,17,650,29,2618,6,76
32477:8322,19528,16965,9674,13077,36432,33082,74475,24933,18743
32493:616,58,542,654,302,17,238,650,861,15
32495:
32533:16340,47041,6545,24517,6616,81315,6367,28318,19673,13894
32546:
32565:2228,1825,43586,18270,17033,77327,66361,3463,4682,54661
32571:5407,422,8,17,518,84,101,542,616,302
32580:70748,76918,19786,31391,15359,23735,47232,38981,41400,24394
32583:
32584:
32624:
32625:3423,7211,780,2241,986,47418,22597,8283,3137,5767
32628:70220,22198,10169,22946,83174,35615,20872,28759,23378,33758
32641:26272,58432,5452,18260,45365,7201,54147,9669,60594,32652
32647:17,302,616,650,58,654,182,8,45,29
32656:30724,17,654,302,616,58,29,1196,15,8
32667:
32675:921,21193
32684:289,3160,2469,101,58,28061,7222,10247,1313,12440
32701:
32707:
32715:13895,23824,6379,33802,37850,46994,23102,39987,25716,2275
32751:6840,37121,17,81,8,302,76,616,654,780
32773:18287,13051,69736,37838,68282,23832,1546,3847,33254,11887
32776:3514,8694,4797,12993,171,74338,10881,14928,4589,20907
32780:1091,15287,2680,79575,11584,10126,15802,23309,7372,19603
32817:34687,9456,17381,503,3915,225,429
32819:
32822:3157
32823:38024,96195,72233
32843:12329,83911,29004,10664,8483,20626,1002,247,62820,226
32871:74382,15,5928,11405,285,238,1050,15364,654,5000
32879:17519,56113,10512,12115,72766,2593,4583,68735,34104,738
32893:168,984,661,1400,5480,2153,2642,8860,1528,2318
32902:
32917:15148,14741,25811,1166,11145,1066,7806,4372,61,1389
32919:17,302,616,29,654,58,15,8,542,6
32921:45975,805,7526,44578,36848,8960,11401,53453,73144,13625
32936:
32953:
32955:17,58,650,616,654,302,138,8,518,84
32977:
32978:5077,8019,9426,15809,8216,17,2715,45444,302,654
32982:
32984:472,27534,802,18190,2955,5699,245,17,27315,7821
32986:
32994:
33005:11822,90254,81722,38382,6916,13386,2548,7194,81,395
33043:17,654,84,58,616,29,8,650,354,76
33045:112857,29027,21286,27358,30301,5347,42906,41520,43209,37516
33108:168,26576,42371,21973,11783,19274,48697,1528,1326,10786
33135:40,13634,31171,8498,4261,905,565,760,7556,2579
33136:17,302,654,8677,58,2369,616,84,8,29
33149:899,48,17,302,6450,84,4420,354,736,891
33151:33504,69909,35355,52930,6156,986,14417,25428,48900,59651
33181:17,302,986,301,654,81,616,29,58,226
33201:
33206:
33207:
33225:441,710,17,564,3618,508,1410,302,245,1340
33232:273,11803,28536,5702,26751,20114,37710,8990,4982,18291
33258:
33261:
33268:
33316:302,654,84,58,616,29,354,1102,8,301
33346:2030,17,302,616,58,486,650,6,10859,15
33352:899,48,1187,17,6450,1119,4420,354,947,564
33355:17427,16596,72825,28409,5363,37164,51078,4996,8389,4740
33364:4268,103,1165,9572,245,2955,230,787,6210,17
33373:17,302,1606,76,58,564,654,4364,12776,327
33374:96177,54167,2345,92196,429,25
33406:7684,30317,30539,15371,8218,2778,6447,73429,15239,2139
33409:1201,39828,65522,518,57626,1743,10611,8,2668,17
33421:4671,7622,28635,7742,3602,13396,8867,14259,31610,47961
33432:84,518,17,302,1102,616,654,58,101,564
33443:6059,3731,18020,44556,12948,14197,32494,22035,2919,33660
33453:16034
33454:11637,1608,36630,13277,6435,76647,25103,43817,20340,17414
33491:5383,37827,107987,13677,15191,19087,81,12683,16258,1696
33525:21639,41633,14947,28011,71891,34298,39442,24156,3177,2068
33527:
33528:51952,58360,49336,18606,91343,16339,37426,14058,42443,30708
33539:2030,654,17,35320,33985,8893,302,568,15,95
33541:2153,4103,1460,5480,760,6097,10267,2275,9417,752
33547:
33554:
33557:19350,76468,48650,23464,77563,74328,18704,1360,71053,2869
33561:22018,80357,6381,40729,87273,18201,42968,16506,1437,14419
33582:2898,30598
33590:302,616,654,17,58,29,224,15,650,61
33614:57136,89879,23980,63296,29415,68562,28480,60004,9191,48103
33615:518,84,17,9093,564,302,14636,20931,21030,1405
33616:41065,7372,27974,61651,27648,18939,19275,3852,1650,1539
33621:
33652:
33701:19955,1078,32467,51760,2946,14039,37242,4239,40749,3956
33702:1604,39963,13893,7941,16330,83595,21112,52477,5851,4784
33707:3423,780,1749,39336,81,731,68278,2967,226,18877
33721:13677,19087,81,1696,399,2548,2139,1400,5538,76
33722:6186,21620,15419,39774,47232,13957,22975,25636,24390,1472
33737:17,616,302,654,58,224,650,8,84,76
33752:
33783:5583,15131,31350,98123,49587,90719,20626,35671,24799,102869
33787:81,7211,650,2241,1804,3423,302,140,289,616
33789:
33807:168,17,4792,58,654,616,29,1400,574,30
33808:2614,3992,76,27731,10267,9996,225,18230,8713,297
33809:342,226,70,564,17,81,1535,53455,302,8883
33837:
33841:
33844:76,698,2139,8583,564,4755,1730,1352,17,189
33859:
33866:
33868:52139,3918,2200
33869:50020,26523,70575,53364,26302,19561,15299,10180,39844,47231
33874:17,616,787,8,58,654,717,518,302,32
33884:533,4889,9054,14268,6311,13594,44227,603,6224,8530
33910:69735,42785,19789,28560,11437,26344,17883,18741,7067,13832
33921:
33988:
33998:15716,273,14721,11803,73956,55580,60144,10382,17,5702
34022:
34027:225,15207,65648,36541,26360,47670,20065,2413,57782,5200
34041:31156,70,2607,931,84698,2193,22880,1099,1825,2375
34048:5468,33217,34675,37389,35908,68175,51868,21541,92702,24688
34054:
34068:875,1187,899,48,17,6945,84,891,947,518
34092:14504,62,224
34093:1160,45652,28474,43529,32792,13903,17429,4497,1384,3757
34105:1754,77581,805,28511,45975,11401,385,39936,62840,16881
34106:9354,8454,64,25114,29453,14508,27291,1609,10404,23623
34119:
34124:5303,59361,4611,47608,17,302,7003,58,616,1558
34148:17,7911,616,302,736,654,58,650,18779,54901
34172:56244,47321,3911,20408,78361,4535,5523,263,22999,25812
34174:518,17,654,32,19369,787,3280,542,855,650
34179:285,3190,1451
34188:58,84,616,1102,138,650,8,866,736,6
34227:47435,69799,19857,46872,24393,7464,30988,79465,78767,27972
34292:28088,616,9679,17,2674,861,19643,650,6030,302
34293:
34304:17,616,58,15,61,32,302,654,24200,8
34309:7941,13893,37503,5851,39963,16330,78787,83595,52477,21112
34318:
34335:
34341:5697,21541,103941,33217,588,2406,34675,24688,92702,40639
34347:16299
34350:6412,24175,12894,40551,56939,13542,22565,19736,29856,12245
34378:68750,953
34398:18059,6690,25306,42438,90254,26415,21376,17448,30257,6024
34403:18994,53577,2898,35426,3290,37164,19406,13695,21193,15459
34421:1512,302,654,84,8,616,58,6,542,15
34433:168,719,1528,984,8860,463,5480,9417,2153,1400
34468:3516,81,2241,17,229,302,616,3819,500,5767
34470:17,654,302,76,616,29,138,58,564,84
34492:564,17,1069,698,302,616,654,58,650,40
34498:3177,23326,14653,10173,7249,26191,175,24192,4491,2028
34499:12617,805,5726,22801,28166,33223,18892,4979,10543,2139
34511:12617,385,69560,20534,54187,19419,24835,3376,3824,13019
34512:168,76,1400,2642,2318,7838,5480,7711,661,10267
34523:
34527:42354,3374,3423,780,1749,3137,5767,262,7211,11839
34529:302,654,58,84,8,29,542,1102,650,15
34541:931,710,947,17,4755,873,6328,899,26571,1208
34552:924,26722,31496,25818,2549,2015,69933,60095,1538,43124
34553:3389,48,899,1187,2162,1119,17,891,875,2789
34579:7694,61189,18996,24534,11015
34594:8168,7527,20213,24261,9846,8115,835,8055,21,3163
34603:1913,8818,56363,6387,361,13420,866,20467,1149,22856
34628:5785,37342
34632:79030,20830,650,34634,2665,19912,3373,40230,1475,564
34681:924,50871,669,29456,36730,50806,28924,78413,2194,17
34697:40543,18907,55410,49920,466,83263,11303,29660,12222,45977
34698:2268,17,353,58,8,616,302,654,1951,289
34702:616,17,4268,205,302,1065,8,1196,542,5820
34703:
34709:6901,4146,8783,2354,6117,2528,12093,4093,16658,684
34710:73164,1245,182,3235,224,1374,8447,650,542,17
34717:
34740:302,654,616,29,84,289,354,8,1102,101
34741:
34742:6082,105565,40782,84112,17752,5791,249,1936,2583,409
34753:8557,6049,92079,50681,3739,46761,7630,1815,42017,13016
34794:75115,40853,4245,64179,99347,13750,1305,17231,2455,7807
34820:6491,785,18239,500,6127,32616,21970,26885,78050,11671
34833:17,302,654,616,29,650,236,76,58,301
34837:
34839:49244,11,80641,2153,84,52854,6097,1528,1400,2337
34868:
34885:11448,3506,441,11928,1757,11260,1002,41786,16036,26738
34895:
34896:62976,9043,10163,24381,2717,13151,1651,20288,63794,25270
34901:1784,12165,16669,79364,7418,15215,29543,6344,4586,7980
34906:
34917:
34936:34251
34973:23950,39436,2290,6468,7000,14467,24896,14597,545,68034
34974:17,654,616,29,84,650,8,542,15,354
34976:
34978:34020,6284,285,53873,21578,13717,9434,12908,5991,3143
35005:17,289,58,7334,14259,302,564,5512,554,76
35021:17,654,1382,363,289,138,32,94,302,616
35026:
35086:60900,31225
35087:302,17,616,654,29,6,564,542,8,76
35092:15184,37265,16166,23467,36088,34554,36715,47693,11351,720
35127:
35150:17,654,616,58,302,15,650,61,29,564
35151:17,650,302,616,58,654,542,15,29,554
35166:37773,29532,39668,47327,68795,7226,13392,9101,14085,1709
35167:9497,2048,13894,1526,4600,39244,35494,34400,42275,44680
35176:81,3423,13544,986,226,1749,2379,4194,2241,3718
35211:1356,35191,40093,2852,1884
35212:85445,7334,4475,24538,9594,41687,37528,59900,37539,10438
35214:33223,22801,4979,28166,10543,39619,18892,23098,15475,48992
35229:
35231:140,226,780,986,229,731,8283,2204,7211,2241
35241:10536,18783,441,13,3506,30778,31492,14983,16442,14955
35244:20710,26380,1600,6801,2162,22940,899,6534,23697,1039
35251:96960,38785,47112,55002,40305,27382,26650,102621,29993,87041
35255:
35274:
35275:1527,189,1352,4459,10041,3107,23191,4825,2880,3172
35289:
35296:
35297:11800,56113,72766,17519,13504,12115,2593,30452,56747,6650
35311:13046,35382,8364,36848,19507,44578,8960,60230,20254,21406
35332:616,17,654,58,564,302,542,861,650,518
35348:17,302,654,58,29,84,361,8,650,76
35365:302,654,84,616,58,1102,29,101,354,650
35380:17,302,58,29,84,1102,861,8,650,354
35429:
35448:7002,11556,18531,27483,55590,11194,30348,2031,5955,2981
35456:206,24775,9069,46776,34814,13108,82137,16611,14825,3808
35495:17,2059,2151,508,327,1965,28393,39940,25303,32605
35510:3372,5522,8321,8211,11563,7021,10492,30472,3672,17567
35518:81,780,17,12471,3423,7211,124,44551,77657,57136
35525:70,17,76,81,616,138,302,654,354,986
35558:8322,13077,24933,51232,4409,6856,31597,9674,23923,16035
35572:17,302,58,654,616,29,62,650,84,6
35574:4719,15995,8694,377,3514,28490,10560,9518,16107,1521
35576:
35582:3378,10178,64973,32261,7649,186,46413,40356,22713,13192
35593:35554,8582,6508,15710,55716,39930,36036,24278,78643,5389
35623:899,875,48,1187,3389,17,1119,6450,891,302
35676:1397,2510,9054,4889,5975,603,3034,6311,28530,4656
35688:654,302,17,58,29,616,1102,6,84,138
35690:
35691:
35730:
35746:
35757:37196,27152,97,5471,5025,162,787,3,29273,73609
35771:18645,78240,1299,17055,61255,20534,22058,17507,8304,16882
35788:
35806:17,101,58,302,554,616,654,650,8,518
35820:
35826:302,29,654,17,58,495,616,84,1476,650
35850:52,1140,24447,58,1023,654,4813,302,17,84
35859:8384
35893:
35900:17,58,944,616,302,15,654,29,20176,24066
35901:
35932:3081,1970,730,240,546,10446,14992,36526,1400,5857
35941:302,29,654,15793,28319,84,226,138,354,616
35969:168,2153,14754,1326,6097,1400,1460,5480,877,9417
35970:24880
35982:81,1749,2204,3423,2379,1888,140,3819,1884,2967
35989:11973,1002,2548
35990:48724,18996,11015,7821
35999:25481,76,37575,23964,8275,40840,81,88254,20313,11270
36064:
36123:11310,48933,18966,31378,5353,7680,15639,54497,14723,39753
36135:17,70,7237,650,654,5722,302,564,61078,30706
36176:
36179:518,61,542,364,245,8034,654,302,787,616
36185:23950,24896,39436,14467,10330,14147,15264,83266,29079,11067
36193:
36196:61716,1211,14206,6450,875,18384,95370,2162,25921,7471
36210:
36216:44922,2579,297,1326,7132,2275,18200,76,698,17
36221:
36225:
36242:
36258:7851,13398,2100,16050,2717,219,26985,19872,45123,80125
36261:
36268:4012,1592,16629,31496,13789,17516,20202,22843,481,2186
36313:616,58,654,302,17,162,29,6,861,542
36315:59623,8001,23599,48361,17674,21879,26093,12129,39168,31926
36319:441,1256,6315,16465,4989,1002,29311,21246,13,3618
36330:680,1358,15193,17,23934,83106,77964,58,15258,40054
36342:17087,31887,24784,16451,8166,33990,3231,3961,9670,20114
36355:9341,27027,5215,5353,929,20952,55819,7680,18966,14498
36358:88737,12332,17,7775,616,349,58,650,302,76
36375:
36385:56693,2169
36393:
36418:
36419:3423,780,262,3137,17,2241,5767,226,500,76
36420:58,17,616,542,654,409,29,302,76,564
36468:302,654,17,58,616,650,8,162,285,84
36470:2265,17,76,302,650,58,70,616,654,698
36471:76,3902,901,17,698,58,302,564,616,654
36488:72759,6083,31914,38653,94947,13590,41725,79251,56491,5312
36499:1913,6387,76,361,22614,2848,17,22856,40263,866
36508:17,302,650,654,394,76,101,616,58,542
36561:18019,16894,21030,7355,10595,15573,13948,1795,1212,559
36563:44,22365,3167,54976,10417,4770,16271,3137,26376,80563
36564:986,57656,3756,77296,2379,29174,2757,1888,1498,4854
36585:6097,2337,2153,168,9800,1326,5738,1528,297,2275
36595:58,17,302,654,861,8,650,84,591,29
36607:49230,19561,9054,2021,533,774,361,226,650,84
36620:10041,1352,5624,189,3107,8848,2880,12990,3172,1527
36642:8734,51091,10601,11501,18400,5527,11504,10850,696,3711
36656:
36689:
36696:669,16965,45886,14915,36432,74475,19528,18743,13077,9674
36708:19132,70506,11092,22190,1280,16997,55270,34541,10146,26033
36723:89362,59582,8611,12699
36727:41715,46406,22738,848,5433,5122,4272,30095,2301,10966
36730:17,616,302,58,654,542,861,238,650,162
36790:
36797:53586,73575,124,1965,17,508,65,1287,1382,8
36902:76,40,2757,2139,17,7320,564,17317,67764,616
36948:12886,20884,15364,136,654,24877,650,2185,289,4833
36960:17,616,302,654,650,162,8,58,542,518
36961:
36966:
36979:
37050:3437,29550,63490,33446,22791,35377,10464,24681,9261,51780
37053:669,19528,45886,8322
37054:
37058:17,70,654,81,302,616,564,866,508,8
37078:81,14557,3939,613,1884,71347,7211,102254,3423,2525
37088:81,3374,262,31528,30348,1749,4708,2700,780,2677
37143:
37160:4755,3107,10041,1352,189,1527,2880,1712,3172,6434
37165:518,84,17,1762,302,616,1102,138,654,542
37175:654,58,302,17,616,29,861,650,542,322
37177:11576
37178:24948
37212:1604,13893,5851,39963,37503,78787,83595,52477,17825,21112
37222:510,17,654,616,302,58,542,1389,162,564
37240:
37255:
37266:
37272:
37291:157,27070,3196,2548,197,13995,5111,14793,8069,10541
37308:
37313:
37342:70220,58,1403,285,17,654,302,616,29,650
37358:11579,49711,83182,53702,20052,23111,2796,9694,43617,31307
37380:48932,64213
37389:168,984,661,463,1326,760,2642,8860,801,5738
37398:56333,89880,59774,14918,30995,2401,709
37399:1460,297,8009,1326,11824,18102,49349,4190,5738,32546
37404:17,302,866,654,13523,58,616,76,650,84
37443:14444,17,698,7006,70,508,1589,76,26504,8
37446:
37480:54703,56965,10493,51124,7070,1803,22890,11985,24698,8723
37501:64030,24481,40197,500,226,70
37515:302,654,84,58,616,29,354,1102,8,301
37516:58,17,302,654,861,8,650,84,591,29
37521:
37523:9599,32448,2967,22949,22034,100283,28349,19127,12627,48751
37530:18251,41668,25725,50788,410,55621,22169,19599,19839,20665
37570:
37585:
37588:
37606:2142,33882,39395,15642,1524,245,2403,2714,2696,1827
37666:
37676:68498,415,18536,2178,18218,1890,1871,302,17
37692:
37701:17,302,654,616,8,354,61,58,70,84
37708:
37731:24530,16996,8231,568,162,43682,1102,42701,46309,14596
37735:3372,5522,8321,8211,11563,7021,10492,30472,3672,17567
